7.517379e-10,-7.517379e-10,-7.517379e-10,7.517379e-10
7.763857e-10,-7.763857e-10,-7.763857e-10,7.763857e-10
8.016191e-10,-8.016191e-10,-8.016191e-10,8.016191e-10
8.274466e-10,-8.274466e-10,-8.274466e-10,8.274466e-10
8.538767e-10,-8.538767e-10,-8.538767e-10,8.538767e-10
8.809178e-10,-8.809178e-10,-8.809178e-10,8.809178e-10
9.085785e-10,-9.085785e-10,-9.085785e-10,9.085785e-10
9.368674e-10,-9.368674e-10,-9.368674e-10,9.368674e-10
9.657930e-10,-9.657930e-10,-9.657930e-10,9.657930e-10
9.953640e-10,-9.953640e-10,-9.953640e-10,9.953640e-10
1.025589e-09,-1.025589e-09,-1.025589e-09,1.025589e-09
1.056477e-09,-1.056477e-09,-1.056477e-09,1.056477e-09
1.088036e-09,-1.088036e-09,-1.088036e-09,1.088036e-09
1.120275e-09,-1.120275e-09,-1.120275e-09,1.120275e-09
1.153203e-09,-1.153203e-09,-1.153203e-09,1.153203e-09
1.186828e-09,-1.186828e-09,-1.186828e-09,1.186828e-09
1.221160e-09,-1.221160e-09,-1.221160e-09,1.221160e-09
1.256207e-09,-1.256207e-09,-1.256207e-09,1.256207e-09
1.291978e-09,-1.291978e-09,-1.291978e-09,1.291978e-09
1.328482e-09,-1.328482e-09,-1.328482e-09,1.328482e-09
1.365727e-09,-1.365727e-09,-1.365727e-09,1.365727e-09
1.403723e-09,-1.403723e-09,-1.403723e-09,1.403723e-09
1.442479e-09,-1.442479e-09,-1.442479e-09,1.442479e-09
1.482002e-09,-1.482002e-09,-1.482002e-09,1.482002e-09
1.522303e-09,-1.522303e-09,-1.522303e-09,1.522303e-09
1.563390e-09,-1.563390e-09,-1.563390e-09,1.563390e-09
1.605272e-09,-1.605272e-09,-1.605272e-09,1.605272e-09
1.647958e-09,-1.647958e-09,-1.647958e-09,1.647958e-09
1.691457e-09,-1.691457e-09,-1.691457e-09,1.691457e-09
1.735777e-09,-1.735777e-09,-1.735777e-09,1.735777e-09
1.780929e-09,-1.780929e-09,-1.780929e-09,1.780929e-09
1.826920e-09,-1.826920e-09,-1.826920e-09,1.826920e-09
1.873760e-09,-1.873760e-09,-1.873760e-09,1.873760e-09
1.921458e-09,-1.921458e-09,-1.921458e-09,1.921458e-09
1.970023e-09,-1.970023e-09,-1.970023e-09,1.970023e-09
2.019463e-09,-2.019463e-09,-2.019463e-09,2.019463e-09
2.069788e-09,-2.069788e-09,-2.069788e-09,2.069788e-09
2.121007e-09,-2.121007e-09,-2.121007e-09,2.121007e-09
2.173128e-09,-2.173128e-09,-2.173128e-09,2.173128e-09
2.226161e-09,-2.226161e-09,-2.226161e-09,2.226161e-09
